gid,visteam,hometeam,site,date,number,starttime,daynight,innings,tiebreaker,usedh,htbf,timeofgame,attendance,fieldcond,precip,sky,temp,winddir,windspeed,oscorer,forfeit,umphome,ump1b,ump2b,ump3b,umplf,umprf,wp,lp,save,gametype,vruns,hruns,wteam,lteam,line,batteries,lineups,box,pbp,season
PHI202307160,SDN,PHI,PHI13,20230716,0,1:35 PM,day,9,2,TRUE,,210,37204,unknown,none,cloudy,77,unknown,3,matsk701,,ballb901,belld901,cuzzp901,lives901,(none),(none),hoffj003,hillt002,,regular,6,7,PHI,SDN,y,both,y,y,y,2023
PIT202307160,SFN,PIT,PIT08,20230716,0,12:05 PM,day,9,2,TRUE,,187,21642,unknown,none,cloudy,79,tolf,9,patte701,,viscj901,thomd901,bakej902,millb903,(none),(none),walkr001,deloy001,,regular,8,4,SFN,PIT,y,both,y,y,y,2023
SEA202307160,DET,SEA,SEA03,20230716,0,1:10 PM,day,9,2,TRUE,,131,32368,unknown,none,sunny,76,ltor,5,radoe701,,macka901,tumpj901,hudsm901,wendh902,(none),(none),millb004,olsor001,sewap001,regular,0,2,SEA,DET,y,both,y,y,y,2023
SLN202307160,WAS,SLN,STL10,20230716,0,1:15 PM,day,9,2,TRUE,,166,42626,unknown,none,sunny,89,torf,8,millm701,,ortir901,drakr901,millb901,walsb901,(none),(none),flahj002,grayj004,,regular,4,8,SLN,WAS,y,both,y,y,y,2023
TEX202307160,CLE,TEX,ARL03,20230716,0,1:35 PM,day,9,2,TRUE,,163,33957,unknown,none,dome,74,unknown,0,wells701,,tomln901,moorm901,rippm901,drecb901,(none),(none),bradc003,stept002,smitw002,regular,5,6,TEX,CLE,y,both,y,y,y,2023
TOR202307160,ARI,TOR,TOR02,20230716,0,1:37 PM,day,9,2,TRUE,,189,41794,unknown,none,cloudy,73,tolf,7,lajor701,,iassd901,hanat901,morag901,becka901,(none),(none),jackj001,henrt001,swane001,regular,5,7,TOR,ARI,y,both,y,y,y,2023
ANA202307170,NYA,ANA,ANA01,20230717,0,6:38 PM,night,9,2,TRUE,,209,41180,unknown,none,sunny,79,tocf,9,munse701,,tumpj901,blakr901,hudsm901,wendh902,(none),(none),loupa001,ramin003,,regular,3,4,ANA,NYA,y,both,y,y,y,2023
BAL202307170,LAN,BAL,BAL12,20230717,0,7:05 PM,night,9,2,TRUE,,171,21956,unknown,none,sunny,89,tocf,8,eiger701,,rackd901,guccc901,mosce901,tomln901,(none),(none),sheee001,bakeb001,brasr001,regular,6,4,LAN,BAL,y,both,y,y,y,2023
CHN202307170,WAS,CHN,CHI11,20230717,0,7:05 PM,night,9,2,TRUE,,164,29383,unknown,none,sunny,72,fromrf,6,speaa701,,vondc901,libkj901,hoyej901,reybd901,(none),(none),gorem001,smyld001,finnk001,regular,7,5,WAS,CHN,y,both,y,y,y,2023
CIN202307170,SFN,CIN,CIN09,20230717,0,5:40 PM,night,9,2,TRUE,,156,19229,unknown,none,cloudy,85,tocf,10,sherb701,,hanat901,morag901,becka901,iassd901,(none),(none),roget002,gibai001,dovac001,regular,4,2,SFN,CIN,y,both,y,y,y,2023
KCA202307170,DET,KCA,KAN06,20230717,0,7:10 PM,night,9,2,TRUE,,156,19440,unknown,none,cloudy,84,fromrf,10,butcp701,,eddid901,dejer901,walsb901,marqa901,(none),(none),whitb002,clart003,langa001,regular,3,2,DET,KCA,y,both,y,y,y,2023
OAK202307170,BOS,OAK,OAK01,20230717,0,6:40 PM,night,9,2,TRUE,,157,9987,unknown,none,sunny,67,torf,8,younj701,,jimee901,hamaa901,mahrn901,carav901,(none),(none),piven001,blacp001,,regular,7,0,BOS,OAK,y,both,y,y,y,2023
PIT202307170,CLE,PIT,PIT08,20230717,0,7:05 PM,night,9,2,TRUE,,160,20080,unknown,drizzle,overcast,67,rtol,9,musid701,,gonzm901,johna901,riggj901,valej901,(none),(none),kellm004,prieq001,,regular,11,0,CLE,PIT,y,both,y,y,y,2023
SEA202307170,MIN,SEA,SEA03,20230717,0,6:40 PM,night,9,2,TRUE,,178,25770,unknown,none,cloudy,70,fromlf,8,radoe701,,wolfj901,muchm901,barbs901,porta901,(none),(none),gilbl002,grays001,sewap001,regular,6,7,SEA,MIN,y,both,y,y,y,2023
SLN202307170,MIA,SLN,STL10,20230717,0,6:45 PM,night,9,2,TRUE,,168,35619,unknown,none,cloudy,80,torf,7,webbj701,,ticht901,randt901,tosia901,knigb901,(none),(none),mikom001,flord002,hickj002,regular,4,6,SLN,MIA,y,both,y,y,y,2023
TEX202307170,TBA,TEX,ARL03,20230717,0,7:05 PM,night,9,2,TRUE,,127,29901,unknown,none,dome,74,unknown,0,ruizc701,,kulpr901,blasc901,ballb901,viscj901,(none),(none),chapa001,fairp001,,regular,2,3,TEX,TBA,y,both,y,y,y,2023
ANA202307180,NYA,ANA,ANA01,20230718,0,6:38 PM,night,9,2,TRUE,,136,41556,unknown,none,sunny,82,rtol,9,johnc701,,blakr901,hudsm901,wendh902,tumpj901,(none),(none),sandp002,germd001,,regular,1,5,ANA,NYA,y,both,y,y,y,2023
ATL202307180,ARI,ATL,ATL03,20230718,0,7:20 PM,night,9,2,TRUE,,185,41100,unknown,none,sunny,90,fromrf,8,mustr701,,hobep901,cejan901,onorb901,jimee902,(none),(none),castm002,igler001,ginkk001,regular,16,13,ARI,ATL,y,both,y,y,y,2023
BAL202307180,LAN,BAL,BAL12,20230718,0,7:05 PM,night,9,2,TRUE,,198,22775,unknown,none,sunny,87,ltor,8,jacom701,,guccc901,mosce901,tomln901,rackd901,(none),(none),grovm001,wellt003,,regular,10,3,LAN,BAL,y,both,y,y,y,2023
CHN202307180,WAS,CHN,CHI11,20230718,0,7:05 PM,night,9,2,TRUE,,170,28636,unknown,none,sunny,73,fromrf,9,speaa701,,libkj901,hoyej901,reybd901,vondc901,(none),(none),fulmm001,willa004,,regular,3,17,CHN,WAS,y,both,y,y,y,2023
CIN202307180,SFN,CIN,CIN09,20230718,0,7:10 PM,night,9,2,TRUE,,210,26569,unknown,none,cloudy,78,rtol,7,rothr701,,morag901,becka901,iassd901,hanat901,(none),(none),alexs001,farmb001,dovac001,regular,11,10,SFN,CIN,y,both,y,y,y,2023
COL202307180,HOU,COL,DEN02,20230718,0,6:40 PM,night,9,2,TRUE,,157,43871,unknown,none,cloudy,88,tolf,9,einsd701,,ramoc901,lentn901,rehaj901,fairc901,(none),(none),abadf001,browh001,lawrj002,regular,3,4,COL,HOU,y,both,y,y,y,2023
KCA202307180,DET,KCA,KAN06,20230718,0,7:10 PM,night,9,2,TRUE,,148,18448,unknown,none,cloudy,76,rtol,8,butcp701,,dejer901,walsb901,marqa901,eddid901,(none),(none),lyncd001,skubt001,,regular,10,11,KCA,DET,y,both,y,y,y,2023
NYN202307180,CHA,NYN,NYC20,20230718,0,7:10 PM,night,9,2,TRUE,,208,37109,unknown,none,sunny,80,tolf,7,altmb701,,estam901,fleta901,bacce901,willr901,(none),(none),hartg002,gioll001,robed002,regular,10,11,NYN,CHA,y,both,y,y,y,2023
OAK202307180,BOS,OAK,OAK01,20230718,0,6:40 PM,night,9,2,TRUE,,135,10115,unknown,none,sunny,63,torf,15,younj701,,hamaa901,mahrn901,carav901,jimee901,(none),(none),medil002,jacqj001,may-t001,regular,0,3,OAK,BOS,y,both,y,y,y,2023
PHI202307180,MIL,PHI,PHI13,20230718,0,6:40 PM,night,9,2,TRUE,,155,35302,unknown,none,cloudy,89,ltor,12,shutd701,,barrl901,thomd901,bakej902,millb903,(none),(none),nolaa001,tehej001,kimbc001,regular,3,4,PHI,MIL,y,both,y,y,y,2023
PIT202307180,CLE,PIT,PIT08,20230718,0,7:05 PM,night,9,2,TRUE,,135,21622,unknown,none,cloudy,80,tolf,8,soosr701,,johna901,riggj901,valej901,gonzm901,(none),(none),allel003,kellm003,,regular,10,1,CLE,PIT,y,both,y,y,y,2023
SEA202307180,MIN,SEA,SEA03,20230718,0,6:40 PM,night,9,2,TRUE,,182,28141,unknown,none,sunny,77,ltor,10,padud701,,muchm901,barbs901,porta901,wolfj901,(none),(none),oberb002,woo-b001,,regular,10,3,MIN,SEA,y,both,y,y,y,2023
SLN202307180,MIA,SLN,STL10,20230718,0,6:45 PM,night,9,2,TRUE,,175,38490,unknown,none,sunny,81,rtol,3,smitm701,,randt901,tosia901,knigb901,ticht901,(none),(none),romej002,puk-a001,,regular,2,5,SLN,MIA,y,both,y,y,y,2023
TEX202307180,TBA,TEX,ARL03,20230718,0,7:05 PM,night,9,2,TRUE,,157,34677,unknown,none,dome,74,unknown,0,bumpl701,,blasc901,ballb901,viscj901,kulpr901,(none),(none),eovan001,bradt002,smitw002,regular,3,5,TEX,TBA,y,both,y,y,y,2023
TOR202307180,SDN,TOR,TOR02,20230718,0,7:07 PM,night,9,2,TRUE,,182,42680,unknown,none,cloudy,73,tolf,5,moreh701,,moorm901,drecb901,sches901,wegnm901,(none),(none),musgj001,manoa001,,regular,9,1,SDN,TOR,y,both,y,y,y,2023
ANA202307190,NYA,ANA,ANA01,20230719,0,4:07 PM,day,9,2,TRUE,,174,39141,unknown,none,cloudy,89,tocf,10,franm701,,hudsm901,wendh902,tumpj901,blakr901,(none),(none),silsc001,rodoc001,,regular,3,7,ANA,NYA,y,both,y,y,y,2023
ATL202307190,ARI,ATL,ATL03,20230719,0,7:20 PM,night,9,2,TRUE,,146,41992,unknown,none,cloudy,85,tolf,7,mustr701,,cejan901,onorb901,jimee902,hobep901,(none),(none),nelsr003,mortc002,ginkk001,regular,5,3,ARI,ATL,y,both,y,y,y,2023
BAL202307190,LAN,BAL,BAL12,20230719,0,1:05 PM,day,9,2,TRUE,,157,22248,unknown,none,cloudy,85,tocf,3,lee-j701,,mosce901,tomln901,rackd901,guccc901,(none),(none),could001,uriaj001,bautf001,regular,5,8,BAL,LAN,y,both,y,y,y,2023
CHN202307190,WAS,CHN,CHI11,20230719,0,7:05 PM,night,9,2,TRUE,,175,28197,unknown,none,cloudy,77,rtol,8,lissr701,,hoyej901,reybd901,vondc901,libkj901,(none),(none),merrj001,thomm005,,regular,3,8,CHN,WAS,y,both,y,y,y,2023
CIN202307190,SFN,CIN,CIN09,20230719,0,7:10 PM,night,9,2,TRUE,,130,19205,unknown,none,cloudy,82,rtol,5,rothr701,,becka901,iassd901,hanat901,morag901,(none),(none),ashcg001,strir001,diaza004,regular,2,3,CIN,SFN,y,both,y,y,y,2023
COL202307190,HOU,COL,DEN02,20230719,0,1:10 PM,day,9,2,TRUE,,158,36937,unknown,none,cloudy,90,fromcf,8,geibj701,,lentn901,rehaj901,fairc901,ramoc901,(none),(none),bielb001,gomba001,,regular,4,1,HOU,COL,y,both,y,y,y,2023
KCA202307190,DET,KCA,KAN06,20230719,0,7:10 PM,night,9,2,TRUE,,132,17903,unknown,none,overcast,83,fromrf,8,butcp701,,walsb901,marqa901,eddid901,dejer901,(none),(none),rodre004,yarbr001,langa001,regular,3,2,DET,KCA,y,both,y,y,y,2023
NYN202307190,CHA,NYN,NYC20,20230719,0,7:10 PM,night,9,2,TRUE,,126,34873,unknown,none,cloudy,79,tolf,4,karph701,,fleta901,bacce901,willr901,estam901,(none),(none),verlj001,toust001,,regular,1,5,NYN,CHA,y,both,y,y,y,2023
OAK202307190,BOS,OAK,OAK01,20230719,0,12:37 PM,day,9,2,TRUE,,163,15023,unknown,none,sunny,69,torf,9,feldd701,,mahrn901,carav901,jimee901,hamaa901,(none),(none),felia001,bellb002,may-t001,regular,5,6,OAK,BOS,y,both,y,y,y,2023
PHI202307190,MIL,PHI,PHI13,20230719,0,6:40 PM,night,9,2,TRUE,,160,33753,unknown,none,cloudy,82,tocf,3,macom701,,thomd901,bakej902,millb903,barrl901,(none),(none),milnh001,hoffj003,willd004,regular,5,3,MIL,PHI,y,both,y,y,y,2023
PIT202307190,CLE,PIT,PIT08,20230719,0,12:35 PM,day,9,2,TRUE,,158,26541,unknown,none,cloudy,75,tolf,4,webbb701,,riggj901,valej901,gonzm901,johna901,(none),(none),borur001,hents001,bednd001,regular,5,7,PIT,CLE,y,both,y,y,y,2023
SEA202307190,MIN,SEA,SEA03,20230719,0,6:40 PM,night,9,2,TRUE,,162,25825,unknown,none,sunny,83,ltor,9,padud701,,barbs901,porta901,wolfj901,muchm901,(none),(none),pagae001,munoa002,duraj002,regular,6,3,MIN,SEA,y,both,y,y,y,2023
SLN202307190,MIA,SLN,STL10,20230719,0,1:15 PM,day,9,2,TRUE,,164,35906,unknown,none,cloudy,85,rtol,5,webbj701,,tosia901,knigb901,ticht901,randt901,(none),(none),thomz002,alcas001,strac001,regular,4,6,SLN,MIA,y,both,y,y,y,2023
TEX202307190,TBA,TEX,ARL03,20230719,0,1:05 PM,day,9,2,TRUE,,158,31591,unknown,none,dome,74,unknown,0,wells701,,ballb901,viscj901,kulpr901,blasc901,(none),(none),burkb001,littz001,,regular,1,5,TEX,TBA,y,both,y,y,y,2023
TOR202307190,SDN,TOR,TOR02,20230719,0,7:07 PM,night,9,2,TRUE,,167,42948,unknown,none,dome,68,unknown,0,moreh701,,drecb901,sches901,wegnm901,moorm901,(none),(none),darvy001,berrj001,hadej001,regular,2,0,SDN,TOR,y,both,y,y,y,2023
ATL202307200,ARI,ATL,ATL03,20230720,0,12:20 PM,day,9,2,TRUE,,149,38791,unknown,none,cloudy,90,rtol,10,mustr701,,onorb901,jimee902,hobep901,cejan901,(none),(none),yatek001,castm002,igler001,regular,5,7,ATL,ARI,y,both,y,y,y,2023
CHN202307200,SLN,CHN,CHI11,20230720,0,7:05 PM,night,9,2,TRUE,,178,34251,unknown,none,cloudy,80,ltor,13,speaa701,,viscj901,kulpr901,blasc901,ballb901,(none),(none),matzs001,strom001,,regular,7,2,SLN,CHN,y,both,y,y,y,2023
CIN202307200,SFN,CIN,CIN09,20230720,0,12:35 PM,day,9,2,TRUE,,137,27829,unknown,none,cloudy,85,unknown,7,sherb701,,iassd901,hanat901,morag901,becka901,(none),(none),abboa001,cobba001,,regular,1,5,CIN,SFN,y,both,y,y,y,2023
KCA202307200,DET,KCA,KAN06,20230720,0,1:10 PM,day,9,2,TRUE,,127,11478,unknown,none,sunny,86,ltor,11,butcp701,,marqa901,eddid901,dejer901,walsb901,(none),(none),lorem002,greiz001,folej001,regular,3,0,DET,KCA,y,both,y,y,y,2023
NYN202307200,CHA,NYN,NYC20,20230720,0,1:10 PM,day,9,2,TRUE,,157,34751,unknown,none,sunny,85,ltor,3,altmb701,,bacce901,willr901,estam901,fleta901,(none),(none),kopem001,quinj001,,regular,6,2,CHA,NYN,y,both,y,y,y,2023
OAK202307200,HOU,OAK,OAK01,20230720,0,6:40 PM,night,9,2,TRUE,,132,4757,unknown,none,sunny,71,torf,7,thomc701,,wendh902,tumpj901,blakr901,hudsm901,(none),(none),franj006,harrh002,presr001,regular,3,1,HOU,OAK,y,both,y,y,y,2023
PHI202307200,MIL,PHI,PHI13,20230720,0,12:35 PM,day,9,2,TRUE,,143,38276,unknown,none,cloudy,84,tolf,4,macom701,,bakej902,millb903,barrl901,thomd901,(none),(none),burnc002,walkt004,,regular,4,0,MIL,PHI,y,both,y,y,y,2023
SEA202307200,MIN,SEA,SEA03,20230720,0,12:40 PM,day,9,2,TRUE,,155,29443,unknown,none,sunny,76,unknown,1,radoe701,,porta901,wolfj901,muchm901,barbs901,(none),(none),kirbg001,lopep002,,regular,0,5,SEA,MIN,y,both,y,y,y,2023
TBA202307200,BAL,TBA,STP01,20230720,0,6:40 PM,night,9,2,TRUE,,169,20203,unknown,none,dome,72,unknown,0,mathb701,,valej901,gonzm901,johna901,riggj901,(none),(none),bautf001,stepr002,,regular,4,3,BAL,TBA,y,both,y,y,y,2023
TOR202307200,SDN,TOR,TOR02,20230720,0,1:07 PM,day,9,2,TRUE,,173,43196,unknown,none,sunny,75,torf,8,starh701,,sches901,wegnm901,moorm901,drecb901,(none),(none),bassc001,snelb001,,regular,0,4,TOR,SDN,y,both,y,y,y,2023
ANA202307210,PIT,ANA,ANA01,20230721,0,6:38 PM,night,9,2,TRUE,,155,40309,unknown,none,cloudy,79,tocf,6,reevt701,,wolfj901,muchm901,barbs901,porta901,(none),(none),ohtas001,oviej001,estec001,regular,5,8,ANA,PIT,y,both,y,y,y,2023
BOS202307210,NYN,BOS,BOS07,20230721,0,2:10 PM,day,9,2,TRUE,,177,37035,unknown,none,cloudy,75,tolf,2,foxxl701,,eddid901,dejer901,walsb901,marqa901,(none),(none),hartg002,crawk001,robed002,regular,5,4,NYN,BOS,y,both,y,y,y,2023
CHN202307210,SLN,CHN,CHI11,20230721,0,1:20 PM,day,9,2,TRUE,,168,38819,unknown,none,sunny,74,fromlf,8,seipb701,,kulpr901,blasc901,ballb901,viscj901,(none),(none),steej002,flahj002,alzoa001,regular,3,4,CHN,SLN,y,both,y,y,y,2023
CIN202307210,ARI,CIN,CIN09,20230721,0,7:10 PM,night,9,2,TRUE,,186,31824,unknown,none,cloudy,82,tocf,8,sherb701,,tomln901,rackd901,guccc901,mosce901,(none),(none),youna002,henrt001,diaza004,regular,6,9,CIN,ARI,y,both,y,y,y,2023
CLE202307210,PHI,CLE,CLE08,20230721,0,7:10 PM,night,9,2,TRUE,,174,38260,unknown,none,sunny,75,torf,1,maveb701,,hanat901,morag901,becka901,iassd901,(none),(none),stept002,suarr001,clase001,regular,5,6,CLE,PHI,y,both,y,y,y,2023
DET202307210,SDN,DET,DET05,20230721,0,6:40 PM,night,9,2,TRUE,,153,28834,unknown,none,cloudy,80,ltor,8,klonc701,,knigb901,ticht901,randt901,tosia901,(none),(none),lugos001,olsor001,hadej001,regular,5,4,SDN,DET,y,both,y,y,y,2023
MIA202307210,COL,MIA,MIA02,20230721,0,6:40 PM,night,9,2,TRUE,,160,14092,unknown,none,dome,72,unknown,0,garnj701,,willr901,estam901,fleta901,bacce901,(none),(none),lambp001,garrb001,,regular,6,1,COL,MIA,y,both,y,y,y,2023
MIL202307210,ATL,MIL,MIL06,20230721,0,7:10 PM,night,9,2,TRUE,,152,37698,unknown,none,sunny,79,ltor,6,odrit701,,wegnm901,moorm901,drecb901,sches901,(none),(none),sorom001,peraf001,yatek001,regular,6,4,ATL,MIL,y,both,y,y,y,2023
MIN202307210,CHA,MIN,MIN04,20230721,0,7:10 PM,night,9,2,TRUE,,140,31339,unknown,none,cloudy,82,tolf,7,trayk701,,reybd901,vondc901,libkj901,hoyej901,(none),(none),ryanj002,lynnl001,,regular,4,9,MIN,CHA,y,both,y,y,y,2023
NYA202307210,KCA,NYA,NYC21,20230721,0,7:05 PM,night,9,2,TRUE,,142,46242,unknown,none,cloudy,84,torf,12,kaplh701,,millb903,barrl901,carlm901,bakej902,(none),(none),schmc002,marsa001,holmc001,regular,4,5,NYA,KCA,y,both,y,y,y,2023
OAK202307210,HOU,OAK,OAK01,20230721,0,6:40 PM,night,9,2,TRUE,,160,6810,unknown,none,sunny,71,torf,11,ducam701,,tumpj901,blakr901,hudsm901,wendh902,(none),(none),valdf001,searj001,presr001,regular,6,4,HOU,OAK,y,both,y,y,y,2023
SEA202307210,TOR,SEA,SEA03,20230721,0,7:10 PM,night,9,2,TRUE,,177,42352,unknown,none,sunny,79,unknown,5,peted701,,carav901,jimee901,hamaa901,mahrn901,(none),(none),sewap001,romaj004,,regular,2,3,SEA,TOR,y,both,y,y,y,2023
TBA202307210,BAL,TBA,STP01,20230721,0,6:40 PM,night,9,2,TRUE,,129,19703,unknown,none,dome,72,unknown,0,mathb701,,gonzm901,johna901,riggj901,valej901,(none),(none),efliz001,bradk001,fairp001,regular,0,3,TBA,BAL,y,both,y,y,y,2023
TEX202307210,LAN,TEX,ARL03,20230721,0,7:05 PM,night,9,2,TRUE,,201,39808,unknown,none,dome,74,unknown,0,ruizc701,,jimee902,hobep901,cejan901,onorb901,(none),(none),brasr001,speaa001,,regular,11,5,LAN,TEX,y,both,y,y,y,2023
WAS202307210,SFN,WAS,WAS11,20230721,0,7:05 PM,night,9,2,TRUE,,144,26062,unknown,none,cloudy,87,fromlf,6,jacom701,,rehaj901,fairc901,ramoc901,lentn901,(none),(none),irvij001,wooda002,finnk001,regular,3,5,WAS,SFN,y,both,y,y,y,2023
ANA202307220,PIT,ANA,ANA01,20230722,0,6:07 PM,night,9,2,TRUE,,166,37240,unknown,none,cloudy,79,tocf,9,johnc701,,muchm901,barbs901,porta901,wolfj901,(none),(none),bidoo001,detmr001,bednd001,regular,3,0,PIT,ANA,y,both,y,y,y,2023
BOS202307220,NYN,BOS,BOS07,20230722,0,7:10 PM,night,9,2,TRUE,,159,36505,unknown,none,cloudy,74,ltor,1,foxxl701,,dejer901,walsb901,marqa901,merzd901,(none),(none),paxtj001,schem001,jansk001,regular,6,8,BOS,NYN,y,both,y,y,y,2023
CHN202307220,SLN,CHN,CHI11,20230722,0,1:20 PM,day,9,2,TRUE,,195,40425,unknown,none,cloudy,82,tolf,9,speaa701,,blasc901,ballb901,viscj901,kulpr901,(none),(none),paled001,thomz002,alzoa001,regular,6,8,CHN,SLN,y,both,y,y,y,2023
CIN202307220,ARI,CIN,CIN09,20230722,0,4:10 PM,day,9,2,TRUE,,140,40625,unknown,none,cloudy,83,fromlf,7,rothr701,,rackd901,guccc901,mosce901,tomln901,(none),(none),willb003,pfaab001,diaza004,regular,2,4,CIN,ARI,y,both,y,y,y,2023
CLE202307220,PHI,CLE,CLE08,20230722,0,7:10 PM,night,9,2,TRUE,,135,37937,unknown,none,sunny,78,fromrf,1,maveb701,,morag901,becka901,iassd901,hanat901,(none),(none),bibet001,wheez001,clase001,regular,0,1,CLE,PHI,y,both,y,y,y,2023
DET202307220,SDN,DET,DET05,20230722,0,6:10 PM,night,9,2,TRUE,,167,31974,unknown,none,cloudy,80,ltor,8,klonc701,,ticht901,randt901,tosia901,knigb901,(none),(none),wolfj001,englm001,,regular,14,3,SDN,DET,y,both,y,y,y,2023
MIA202307220,COL,MIA,MIA02,20230722,0,1:10 PM,day,9,2,TRUE,,155,15226,unknown,none,dome,72,unknown,0,garnj701,,estam901,fleta901,bacce901,willr901,(none),(none),bardd001,scott003,lawrj002,regular,4,3,COL,MIA,y,both,y,y,y,2023
MIL202307220,ATL,MIL,MIL06,20230722,0,6:15 PM,night,9,2,TRUE,,152,39707,unknown,none,dome,78,unknown,0,odrit701,,moorm901,drecb901,sches901,wegnm901,(none),(none),payaj001,jimej003,willd004,regular,3,4,MIL,ATL,y,both,y,y,y,2023
MIN202307220,CHA,MIN,MIN04,20230722,0,6:15 PM,night,9,2,TRUE,,159,30894,unknown,none,cloudy,77,tocf,6,johns701,,vondc901,libkj901,hoyej901,reybd901,(none),(none),balaj001,middk001,duraj002,regular,2,3,MIN,CHA,y,both,y,y,y,2023
NYA202307220,KCA,NYA,NYC21,20230722,0,1:05 PM,day,9,2,TRUE,,153,44401,unknown,none,sunny,79,ltor,5,kaplh701,,barrl901,carlm901,bakej902,millb903,(none),(none),peraw002,hernc006,holmc001,regular,2,5,NYA,KCA,y,both,y,y,y,2023
OAK202307220,HOU,OAK,OAK01,20230722,0,6:07 PM,night,9,2,TRUE,,177,14507,unknown,none,cloudy,75,torf,9,feldd701,,blakr901,hudsm901,wendh902,tumpj901,(none),(none),pruia001,javic001,may-t001,regular,1,4,OAK,HOU,y,both,y,y,y,2023
SEA202307220,TOR,SEA,SEA03,20230722,0,1:10 PM,day,9,2,TRUE,,174,44921,unknown,none,sunny,74,tocf,4,peted701,,jimee901,hamaa901,mahrn901,carav901,(none),(none),campi001,pearn001,topaj001,regular,8,9,SEA,TOR,y,both,y,y,y,2023
TBA202307220,BAL,TBA,STP01,20230722,0,4:10 PM,day,9,2,TRUE,,176,25025,unknown,none,dome,72,unknown,0,mathb701,,johna901,riggj901,valej901,gonzm901,(none),(none),perec004,fairp001,bautf001,regular,6,5,BAL,TBA,y,both,y,y,y,2023
TEX202307220,LAN,TEX,ARL03,20230722,0,3:05 PM,day,9,2,TRUE,,170,40738,unknown,none,dome,72,unknown,0,bumpl701,,hobep901,cejan901,onorb901,jimee902,(none),(none),millb005,dunnd001,,regular,16,3,LAN,TEX,y,both,y,y,y,2023
WAS202307220,SFN,WAS,WAS11,20230722,0,7:05 PM,night,9,2,TRUE,,144,32504,unknown,none,cloudy,84,fromcf,4,hetrd701,,fairc901,ramoc901,lentn901,rehaj901,(none),(none),grayj004,webbl001,,regular,1,10,WAS,SFN,y,both,y,y,y,2023
ANA202307230,PIT,ANA,ANA01,20230723,0,1:07 PM,day,9,2,TRUE,,160,28385,unknown,none,overcast,81,tocf,5,munse701,,barbs901,porta901,wolfj901,muchm901,(none),(none),andet002,kellm003,estec001,regular,5,7,ANA,PIT,y,both,y,y,y,2023
BOS202307230,NYN,BOS,BOS07,20230723,0,7:10 PM,night,9,2,TRUE,,172,35619,unknown,none,sunny,75,torf,2,kleir701,,walsb901,marqa901,eddid901,dejer901,(none),(none),murpc001,carrc003,,regular,1,6,BOS,NYN,y,both,y,y,y,2023
CHN202307230,SLN,CHN,CHI11,20230723,0,1:20 PM,day,9,2,TRUE,,153,38223,unknown,none,sunny,78,fromrf,3,jackj702,,ballb901,viscj901,kulpr901,blasc901,(none),(none),tailj001,montj004,,regular,2,7,CHN,SLN,y,both,y,y,y,2023
CIN202307230,ARI,CIN,CIN09,20230723,0,1:40 PM,day,9,2,TRUE,,165,30811,unknown,none,cloudy,83,rtol,8,oconj701,,guccc901,mosce901,tomln901,rackd901,(none),(none),law-d001,gilbt001,simsl001,regular,3,7,CIN,ARI,y,both,y,y,y,2023
CLE202307230,PHI,CLE,CLE08,20230723,0,1:40 PM,day,9,2,TRUE,,190,31806,unknown,none,cloudy,82,torf,5,scotd701,,becka901,iassd901,hanat901,morag901,(none),(none),kimbc001,herrt002,marty001,regular,8,5,PHI,CLE,y,both,y,y,y,2023
DET202307230,SDN,DET,DET05,20230723,0,12:05 PM,day,9,2,TRUE,,146,24523,unknown,none,sunny,80,tolf,3,kleir701,,randt901,tosia901,knigb901,ticht901,(none),(none),faeda001,musgj001,langa001,regular,1,3,DET,SDN,y,both,y,y,y,2023
MIA202307230,COL,MIA,MIA02,20230723,0,1:40 PM,day,9,2,TRUE,,169,14613,unknown,none,dome,72,unknown,0,mccac701,,fleta901,bacce901,willr901,estam901,(none),(none),brazh001,johnp001,,regular,2,3,MIA,COL,y,both,y,y,y,2023
MIL202307230,ATL,MIL,MIL06,20230723,0,1:10 PM,day,9,2,TRUE,,155,38605,unknown,none,cloudy,80,fromrf,5,odrit701,,drecb901,sches901,wegnm901,moorm901,(none),(none),hernd005,pegue001,igler001,regular,4,2,ATL,MIL,y,both,y,y,y,2023
MIN202307230,CHA,MIN,MIN04,20230723,0,1:10 PM,day,9,2,TRUE,,208,29001,unknown,none,overcast,82,ltor,6,thors701,,libkj901,hoyej901,reybd901,vondc901,(none),(none),pagae001,schoj002,,regular,4,5,MIN,CHA,y,both,y,y,y,2023
NYA202307230,KCA,NYA,NYC21,20230723,0,1:35 PM,day,9,2,TRUE,,167,44130,unknown,none,sunny,84,fromcf,6,sprej701,,carlm901,bakej902,millb903,barrl901,(none),(none),sevel001,lylej001,,regular,5,8,NYA,KCA,y,both,y,y,y,2023
OAK202307230,HOU,OAK,OAK01,20230723,0,1:07 PM,day,9,2,TRUE,,156,11231,unknown,none,cloudy,72,torf,11,younj701,,hudsm901,wendh902,tumpj901,blakr901,(none),(none),nerih001,smitc007,abreb002,regular,3,2,HOU,OAK,y,both,y,y,y,2023
SEA202307230,TOR,SEA,SEA03,20230723,0,1:10 PM,day,9,2,TRUE,,179,42430,unknown,none,sunny,77,torf,4,peted701,,hamaa901,mahrn901,carav901,jimee901,(none),(none),mayzt001,woo-b001,romaj004,regular,4,3,TOR,SEA,y,both,y,y,y,2023
